fecha,division,variacion_mensual,variacion_interanual,region
2017-05-01,Restaurantes y hoteles,,,Nacional
2017-05-01,Bienes y servicios varios,,,GBA
2017-05-01,Bienes y servicios varios,1.0,,Pampeana
2017-05-01,Bienes y servicios varios,,,Noreste
2017-05-01,Bienes y servicios varios,,,Noroeste
2017-05-01,Bienes y servicios varios,2.0,,Cuyo
2017-05-01,Bienes y servicios varios,,,Patagonia
2017-05-01,Bienes y servicios varios,,,Nacional
2017-05-01,,,,GBA
2017-05-01,,,,Pampeana
2017-05-01,,2.0,,Noreste
2017-05-01,,,,Noroeste
2017-05-01,,3.0,,Cuyo
2017-05-01,,2.0,,Patagonia
2017-05-01,,,,Nacional
2017-05-01,,,,GBA
2017-05-01,,,,Pampeana
2017-05-01,,,,Noreste
2017-05-01,,,,Noroeste
2017-05-01,,,,Cuyo
2017-05-01,,2.0,,Patagonia
2017-05-01,,,,Nacional
2017-05-01,,,,GBA
2017-05-01,,,,Pampeana
2017-05-01,,,,Noreste
2017-05-01,,,,Noroeste
2017-05-01,,,,Cuyo
2017-05-01,,,,Patagonia
2017-05-01,,1.0,,Nacional
2017-05-01,,,,GBA
2017-05-01,,,,Pampeana
2017-05-01,,2.0,,Noreste
2017-05-01,,,,Noroeste
2017-05-01,,,,Cuyo
2017-05-01,,,,Patagonia
2017-05-01,,,,Nacional
2017-05-01,,,,GBA
2017-05-01,,,,Pampeana
2017-05-01,,,,Noreste
2017-05-01,,2.0,,Noroeste
2017-05-01,,2.0,,Cuyo
2017-05-01,,,,Patagonia
2017-05-01,,,,Nacional
2017-06-01,NIVEL GENERAL,,,GBA
2017-06-01,NIVEL GENERAL,1.0,,Pampeana
2017-06-01,NIVEL GENERAL,,,Noreste
2017-06-01,NIVEL GENERAL,,,Noroeste
2017-06-01,NIVEL GENERAL,1.0,,Cuyo
2017-06-01,NIVEL GENERAL,,,Patagonia
2017-06-01,NIVEL GENERAL,,,Nacional
2017-06-01,Alimentos y bebidas no alcohólicas,,,GBA
2017-06-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2017-06-01,Alimentos y bebidas no alcohólicas,,,Noreste
2017-06-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2017-06-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2017-06-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2017-06-01,Alimentos y bebidas no alcohólicas,,,Nacional
2017-06-01,Bebidas alcohólicas y tabaco,,,GBA
2017-06-01,Bebidas alcohólicas y tabaco,,,Pampeana
2017-06-01,Bebidas alcohólicas y tabaco,,,Noreste
2017-06-01,Bebidas alcohólicas y tabaco,,,Noroeste
2017-06-01,Bebidas alcohólicas y tabaco,,,Cuyo
2017-06-01,Bebidas alcohólicas y tabaco,,,Patagonia
2017-06-01,Bebidas alcohólicas y tabaco,,,Nacional
2017-06-01,Prendas de vestir y calzado,,,GBA
2017-06-01,Prendas de vestir y calzado,1.0,,Pampeana
2017-06-01,Prendas de vestir y calzado,,,Noreste
2017-06-01,Prendas de vestir y calzado,,,Noroeste
2017-06-01,Prendas de vestir y calzado,0.0,,Cuyo
2017-06-01,Prendas de vestir y calzado,,,Patagonia
2017-06-01,Prendas de vestir y calzado,,,Nacional
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2017-06-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2017-06-01,Equipamiento y mantenimiento del hogar,,,GBA
2017-06-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2017-06-01,Equipamiento y mantenimiento del hogar,,,Noreste
2017-06-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2017-06-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2017-06-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2017-06-01,Equipamiento y mantenimiento del hogar,,,Nacional
2017-06-01,Salud,,,GBA
2017-06-01,Salud,,,Pampeana
2017-06-01,Salud,,,Noreste
2017-06-01,Salud,,,Noroeste
2017-06-01,Salud,2.0,,Cuyo
2017-06-01,Salud,,,Patagonia
2017-06-01,Salud,,,Nacional
2017-06-01,Transporte,,,GBA
2017-06-01,Transporte,,,Pampeana
2017-06-01,Transporte,,,Noreste
2017-06-01,Transporte,,,Noroeste
2017-06-01,Transporte,,,Cuyo
2017-06-01,Transporte,,,Patagonia
2017-06-01,Transporte,,,Nacional
2017-06-01,Comunicación,,,GBA
2017-06-01,Comunicación,,,Pampeana
2017-06-01,Comunicación,,,Noreste
2017-06-01,Comunicación,,,Noroeste
2017-06-01,Comunicación,,,Cuyo
2017-06-01,Comunicación,,,Patagonia
2017-06-01,Comunicación,,,Nacional
2017-06-01,Recreación y cultura,3.0,,GBA
2017-06-01,Recreación y cultura,,,Pampeana
2017-06-01,Recreación y cultura,,,Noreste
2017-06-01,Recreación y cultura,,,Noroeste
2017-06-01,Recreación y cultura,,,Cuyo
2017-06-01,Recreación y cultura,,,Patagonia
2017-06-01,Recreación y cultura,,,Nacional
2017-06-01,Educación,,,GBA
2017-06-01,Educación,,,Pampeana
2017-06-01,Educación,,,Noreste
2017-06-01,Educación,,,Noroeste
2017-06-01,Educación,0.0,,Cuyo
2017-06-01,Educación,,,Patagonia
2017-06-01,Educación,1.0,,Nacional
2017-06-01,Restaurantes y hoteles,,,GBA
2017-06-01,Restaurantes y hoteles,,,Pampeana
2017-06-01,Restaurantes y hoteles,,,Noreste
2017-06-01,Restaurantes y hoteles,,,Noroeste
2017-06-01,Restaurantes y hoteles,,,Cuyo
2017-06-01,Restaurantes y hoteles,1.0,,Patagonia
2017-06-01,Restaurantes y hoteles,,,Nacional
2017-06-01,Bienes y servicios varios,1.0,,GBA
2017-06-01,Bienes y servicios varios,,,Pampeana
2017-06-01,Bienes y servicios varios,,,Noreste
2017-06-01,Bienes y servicios varios,,,Noroeste
2017-06-01,Bienes y servicios varios,1.0,,Cuyo
2017-06-01,Bienes y servicios varios,,,Patagonia
2017-06-01,Bienes y servicios varios,,,Nacional
2017-06-01,,,,GBA
2017-06-01,,,,Pampeana
2017-06-01,,,,Noreste
2017-06-01,,,,Noroeste
2017-06-01,,,,Cuyo
2017-06-01,,,,Patagonia
2017-06-01,,,,Nacional
2017-06-01,,,,GBA
2017-06-01,,,,Pampeana
2017-06-01,,,,Noreste
2017-06-01,,1.0,,Noroeste
2017-06-01,,,,Cuyo
2017-06-01,,,,Patagonia
2017-06-01,,,,Nacional
2017-06-01,,1.0,,GBA
2017-06-01,,,,Pampeana
2017-06-01,,,,Noreste
2017-06-01,,,,Noroeste
2017-06-01,,,,Cuyo
2017-06-01,,,,Patagonia
2017-06-01,,,,Nacional
2017-06-01,,,,GBA
2017-06-01,,,,Pampeana
2017-06-01,,,,Noreste
2017-06-01,,1.0,,Noroeste
2017-06-01,,1.0,,Cuyo
2017-06-01,,,,Patagonia
2017-06-01,,1.0,,Nacional
2017-06-01,,,,GBA
2017-06-01,,,,Pampeana
2017-06-01,,,,Noreste
2017-06-01,,,,Noroeste
2017-06-01,,1.0,,Cuyo
2017-06-01,,,,Patagonia
2017-06-01,,,,Nacional
2017-07-01,NIVEL GENERAL,,,GBA
2017-07-01,NIVEL GENERAL,2.0,,Pampeana
2017-07-01,NIVEL GENERAL,,,Noreste
2017-07-01,NIVEL GENERAL,,,Noroeste
2017-07-01,NIVEL GENERAL,,,Cuyo
2017-07-01,NIVEL GENERAL,,,Patagonia
2017-07-01,NIVEL GENERAL,,,Nacional
2017-07-01,Alimentos y bebidas no alcohólicas,,,GBA
2017-07-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2017-07-01,Alimentos y bebidas no alcohólicas,,,Noreste
2017-07-01,Alimentos y bebidas no alcohólicas,1.0,,Noroeste
2017-07-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2017-07-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2017-07-01,Alimentos y bebidas no alcohólicas,,,Nacional
2017-07-01,Bebidas alcohólicas y tabaco,,,GBA
2017-07-01,Bebidas alcohólicas y tabaco,,,Pampeana
2017-07-01,Bebidas alcohólicas y tabaco,,,Noreste
2017-07-01,Bebidas alcohólicas y tabaco,2.0,,Noroeste
2017-07-01,Bebidas alcohólicas y tabaco,,,Cuyo
2017-07-01,Bebidas alcohólicas y tabaco,,,Patagonia
2017-07-01,Bebidas alcohólicas y tabaco,3.0,,Nacional
2017-07-01,Prendas de vestir y calzado,,,GBA
2017-07-01,Prendas de vestir y calzado,-1.0,,Pampeana
2017-07-01,Prendas de vestir y calzado,,,Noreste
2017-07-01,Prendas de vestir y calzado,,,Noroeste
2017-07-01,Prendas de vestir y calzado,0.0,,Cuyo
2017-07-01,Prendas de vestir y calzado,,,Patagonia
2017-07-01,Prendas de vestir y calzado,,,Nacional
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",1.0,,Cuyo
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2017-07-01,"Vivienda, agua, electricidad, gas y otros combustibles",2.0,,Nacional
2017-07-01,Equipamiento y mantenimiento del hogar,,,GBA
2017-07-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2017-07-01,Equipamiento y mantenimiento del hogar,,,Noreste
2017-07-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2017-07-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2017-07-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2017-07-01,Equipamiento y mantenimiento del hogar,,,Nacional
2017-07-01,Salud,,,GBA
2017-07-01,Salud,,,Pampeana
2017-07-01,Salud,,,Noreste
2017-07-01,Salud,3.0,,Noroeste
2017-07-01,Salud,,,Cuyo
2017-07-01,Salud,,,Patagonia
2017-07-01,Salud,,,Nacional
2017-07-01,Transporte,,,GBA
2017-07-01,Transporte,,,Pampeana
2017-07-01,Transporte,,,Noreste
2017-07-01,Transporte,,,Noroeste
2017-07-01,Transporte,1.0,,Cuyo
2017-07-01,Transporte,3.0,,Patagonia
2017-07-01,Transporte,,,Nacional
2017-07-01,Comunicación,,,GBA
2017-07-01,Comunicación,,,Pampeana
2017-07-01,Comunicación,,,Noreste
2017-07-01,Comunicación,,,Noroeste
2017-07-01,Comunicación,,,Cuyo
2017-07-01,Comunicación,,,Patagonia
2017-07-01,Comunicación,,,Nacional
2017-07-01,Recreación y cultura,,,GBA
2017-07-01,Recreación y cultura,,,Pampeana
2017-07-01,Recreación y cultura,,,Noreste
2017-07-01,Recreación y cultura,,,Noroeste
2017-07-01,Recreación y cultura,,,Cuyo
2017-07-01,Recreación y cultura,,,Patagonia
2017-07-01,Recreación y cultura,,,Nacional
2017-07-01,Educación,,,GBA
2017-07-01,Educación,,,Pampeana
2017-07-01,Educación,,,Noreste
2017-07-01,Educación,,,Noroeste
2017-07-01,Educación,1.0,,Cuyo
2017-07-01,Educación,,,Patagonia
2017-07-01,Educación,,,Nacional
2017-07-01,Restaurantes y hoteles,,,GBA
2017-07-01,Restaurantes y hoteles,,,Pampeana
2017-07-01,Restaurantes y hoteles,,,Noreste
2017-07-01,Restaurantes y hoteles,,,Noroeste
2017-07-01,Restaurantes y hoteles,,,Cuyo
2017-07-01,Restaurantes y hoteles,,,Patagonia
2017-07-01,Restaurantes y hoteles,,,Nacional
2017-07-01,Bienes y servicios varios,,,GBA
2017-07-01,Bienes y servicios varios,,,Pampeana
2017-07-01,Bienes y servicios varios,1.0,,Noreste
2017-07-01,Bienes y servicios varios,,,Noroeste
2017-07-01,Bienes y servicios varios,,,Cuyo
2017-07-01,Bienes y servicios varios,,,Patagonia
2017-07-01,Bienes y servicios varios,,,Nacional
2017-07-01,,,,GBA
2017-07-01,,1.0,,Pampeana
2017-07-01,,,,Noreste
2017-07-01,,,,Noroeste
2017-07-01,,,,Cuyo
2017-07-01,,,,Patagonia
2017-07-01,,,,Nacional
2017-07-01,,,,GBA
2017-07-01,,,,Pampeana
2017-07-01,,,,Noreste
2017-07-01,,,,Noroeste
2017-07-01,,,,Cuyo
2017-07-01,,,,Patagonia
2017-07-01,,,,Nacional
2017-07-01,,,,GBA
2017-07-01,,,,Pampeana
2017-07-01,,,,Noreste
2017-07-01,,,,Noroeste
2017-07-01,,2.0,,Cuyo
2017-07-01,,,,Patagonia
2017-07-01,,,,Nacional
2017-07-01,,1.0,,GBA
2017-07-01,,,,Pampeana
2017-07-01,,,,Noreste
2017-07-01,,,,Noroeste
2017-07-01,,,,Cuyo
2017-07-01,,,,Patagonia
2017-07-01,,,,Nacional
2017-07-01,,,,GBA
2017-07-01,,,,Pampeana
2017-07-01,,,,Noreste
2017-07-01,,,,Noroeste
2017-07-01,,,,Cuyo
2017-07-01,,,,Patagonia
2017-07-01,,,,Nacional
2017-08-01,NIVEL GENERAL,,,GBA
2017-08-01,NIVEL GENERAL,,,Pampeana
2017-08-01,NIVEL GENERAL,,,Noreste
2017-08-01,NIVEL GENERAL,,,Noroeste
2017-08-01,NIVEL GENERAL,,,Cuyo
2017-08-01,NIVEL GENERAL,,,Patagonia
2017-08-01,NIVEL GENERAL,,,Nacional
2017-08-01,Alimentos y bebidas no alcohólicas,,,GBA
2017-08-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2017-08-01,Alimentos y bebidas no alcohólicas,,,Noreste
2017-08-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2017-08-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2017-08-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2017-08-01,Alimentos y bebidas no alcohólicas,,,Nacional
2017-08-01,Bebidas alcohólicas y tabaco,,,GBA
2017-08-01,Bebidas alcohólicas y tabaco,,,Pampeana
2017-08-01,Bebidas alcohólicas y tabaco,,,Noreste
2017-08-01,Bebidas alcohólicas y tabaco,,,Noroeste
2017-08-01,Bebidas alcohólicas y tabaco,2.0,,Cuyo
2017-08-01,Bebidas alcohólicas y tabaco,,,Patagonia
2017-08-01,Bebidas alcohólicas y tabaco,,,Nacional
2017-08-01,Prendas de vestir y calzado,,,GBA
2017-08-01,Prendas de vestir y calzado,,,Pampeana
2017-08-01,Prendas de vestir y calzado,,,Noreste
2017-08-01,Prendas de vestir y calzado,,,Noroeste
2017-08-01,Prendas de vestir y calzado,,,Cuyo
2017-08-01,Prendas de vestir y calzado,2.0,,Patagonia
2017-08-01,Prendas de vestir y calzado,,,Nacional
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2017-08-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2017-08-01,Equipamiento y mantenimiento del hogar,1.0,,GBA
2017-08-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2017-08-01,Equipamiento y mantenimiento del hogar,,,Noreste
2017-08-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2017-08-01,Equipamiento y mantenimiento del hogar,1.0,,Cuyo
2017-08-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2017-08-01,Equipamiento y mantenimiento del hogar,1.0,,Nacional
2017-08-01,Salud,,,GBA
2017-08-01,Salud,,,Pampeana
2017-08-01,Salud,,,Noreste
2017-08-01,Salud,,,Noroeste
2017-08-01,Salud,,,Cuyo
2017-08-01,Salud,,,Patagonia
2017-08-01,Salud,,,Nacional
2017-08-01,Transporte,,,GBA
2017-08-01,Transporte,,,Pampeana
2017-08-01,Transporte,,,Noreste
2017-08-01,Transporte,,,Noroeste
2017-08-01,Transporte,,,Cuyo
2017-08-01,Transporte,,,Patagonia
2017-08-01,Transporte,,,Nacional
2017-08-01,Comunicación,,,GBA
2017-08-01,Comunicación,,,Pampeana
2017-08-01,Comunicación,,,Noreste
2017-08-01,Comunicación,,,Noroeste
2017-08-01,Comunicación,,,Cuyo
2017-08-01,Comunicación,,,Patagonia
2017-08-01,Comunicación,,,Nacional
2017-08-01,Recreación y cultura,0.0,,GBA
2017-08-01,Recreación y cultura,,,Pampeana
2017-08-01,Recreación y cultura,,,Noreste
2017-08-01,Recreación y cultura,,,Noroeste
2017-08-01,Recreación y cultura,,,Cuyo
2017-08-01,Recreación y cultura,,,Patagonia
2017-08-01,Recreación y cultura,,,Nacional
2017-08-01,Educación,,,GBA
2017-08-01,Educación,,,Pampeana
2017-08-01,Educación,,,Noreste
2017-08-01,Educación,,,Noroeste
2017-08-01,Educación,,,Cuyo
2017-08-01,Educación,1.0,,Patagonia
2017-08-01,Educación,2.0,,Nacional
2017-08-01,Restaurantes y hoteles,,,GBA
2017-08-01,Restaurantes y hoteles,,,Pampeana
2017-08-01,Restaurantes y hoteles,,,Noreste
2017-08-01,Restaurantes y hoteles,,,Noroeste
2017-08-01,Restaurantes y hoteles,,,Cuyo
2017-08-01,Restaurantes y hoteles,,,Patagonia
2017-08-01,Restaurantes y hoteles,,,Nacional
2017-08-01,Bienes y servicios varios,,,GBA
2017-08-01,Bienes y servicios varios,,,Pampeana
2017-08-01,Bienes y servicios varios,,,Noreste
2017-08-01,Bienes y servicios varios,,,Noroeste
2017-08-01,Bienes y servicios varios,,,Cuyo
2017-08-01,Bienes y servicios varios,2.0,,Patagonia
2017-08-01,Bienes y servicios varios,,,Nacional
2017-08-01,,,,GBA
2017-08-01,,,,Pampeana
2017-08-01,,1.0,,Noreste
2017-08-01,,,,Noroeste
2017-08-01,,,,Cuyo
2017-08-01,,,,Patagonia
2017-08-01,,,,Nacional
2017-08-01,,,,GBA
2017-08-01,,,,Pampeana
2017-08-01,,,,Noreste
2017-08-01,,,,Noroeste
2017-08-01,,,,Cuyo
2017-08-01,,,,Patagonia
2017-08-01,,,,Nacional
2017-08-01,,,,GBA
2017-08-01,,,,Pampeana
2017-08-01,,,,Noreste
2017-08-01,,,,Noroeste
2017-08-01,,,,Cuyo
2017-08-01,,,,Patagonia
2017-08-01,,,,Nacional
2017-08-01,,,,GBA
2017-08-01,,,,Pampeana
2017-08-01,,,,Noreste
2017-08-01,,,,Noroeste
2017-08-01,,,,Cuyo
2017-08-01,,,,Patagonia
2017-08-01,,,,Nacional
2017-08-01,,,,GBA
2017-08-01,,,,Pampeana
2017-08-01,,2.0,,Noreste
2017-08-01,,,,Noroeste
2017-08-01,,,,Cuyo
2017-08-01,,,,Patagonia
2017-08-01,,,,Nacional
2017-09-01,NIVEL GENERAL,2.0,,GBA
2017-09-01,NIVEL GENERAL,,,Pampeana
2017-09-01,NIVEL GENERAL,,,Noreste
2017-09-01,NIVEL GENERAL,,,Noroeste
2017-09-01,NIVEL GENERAL,,,Cuyo
2017-09-01,NIVEL GENERAL,,,Patagonia
2017-09-01,NIVEL GENERAL,,,Nacional
2017-09-01,Alimentos y bebidas no alcohólicas,,,GBA
2017-09-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2017-09-01,Alimentos y bebidas no alcohólicas,,,Noreste
2017-09-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2017-09-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2017-09-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2017-09-01,Alimentos y bebidas no alcohólicas,,,Nacional
2017-09-01,Bebidas alcohólicas y tabaco,,,GBA
2017-09-01,Bebidas alcohólicas y tabaco,,,Pampeana
2017-09-01,Bebidas alcohólicas y tabaco,1.0,,Noreste
2017-09-01,Bebidas alcohólicas y tabaco,,,Noroeste
